hospital_name,ccn,phone_number,address,state,hospital_website,filename,file_url,page_url,content_sha256,source
Stockton Regional Rehabilitation Hospital,,(209) 687-5490,"1601 Yosemite St, Stockton, CA 95203, Stockton, CA, 95203",CA,https://stocktonrehab.com/,834015494_Stockton-Regional-Rehabilitation-Hospital_Standard-Charges.csv,https://ernesthealth.com/wp-content/uploads/2025/01/pricing/Stockton%20Regional%20Rehabilitation%20Hospital/834015494_Stockton-Regional-Rehabilitation-Hospital_Standard-Charges.json,https://rhna.ernesthealth.com/price-transparency,a9af1324ee3c4773925cf0eee1c17d248dee5270226fd1e9c8a65e77d440a963,mrfs.csv
Central California Rehabilitation Hospital,,661-688-7000,"4400 Kirkcaldy Dr, Bakersfield, CA 93306, Bakersfield, CA, 93306",CA,https://ccarh.ernesthealth.com/,833913340_Central-California-Rehabilitation-Hospital_Standard-Charges.csv,https://ernesthealth.com/wp-content/uploads/2025/01/pricing/Central%20California%20Rehabilitation%20Hospital/833913340_Central-California-Rehabilitation-Hospital_Standard-Charges.json,https://rhna.ernesthealth.com/price-transparency,a73451863d89444af461477ed6e642aeb642fbda92ab170f67cdd00cd384e466,mrfs.csv
Oroville Hospital,050030,530-533-8500,"2767 Olive Highway, Oroville, CA 95966, Oroville, CA, 95966",CA,https://www.orovillehospital.com/default.aspx,94-1634554_oroville-hospital_standardcharges.csv,https://secure.claraprice.net/price-transparency/ZZKG-1724785095238/machine-readable,https://secure.claraprice.net/price-transparency/oroville-ca,2796a3e037503e30857773c07ee1d0a4d03e5d859c80bd6bd37f993375dd6302,mrfs.csv
St Francis Medical Center,050104,310-900-8900,"3630 East Imperial Highway Lynwood, CA 90262, Lynwood, CA, 90262",CA,https://stfrancismedicalcenter.com/,850737566_StFrancisMedicalCenter_standardcharges.csv,https://stfrancismedicalcenter.com/wp-content/uploads/2026/04/850737566_StFrancisMedicalCenter_standardcharges.JSON,https://stfrancismedicalcenter.com/price-transparency,f5a08523854aef2f4ea37c00aee0cf000fd41b170464fb1364ba59d6da8d2706,mrfs.csv
Resnick Neuropsychiatric Hospital at UCLA,,,"150 UCLA Medical Plaza, Los Angeles, CA 90095, Los Angeles, CA, 90095",CA,,953701255_resnick-neuropsychiatric-hospital-at-ucla_standardcharges.json,https://www.uclahealth.org/sites/default/files/cms-hpt/953701255_resnick-neuropsychiatric-hospital-at-ucla_standardcharges.json,https://www.uclahealth.org/patient-resources/billing-insurance/price-transparency/machine-readable-files,467428adcbeb6ba2aacc58844e30494d33f06af0f1ff34462d072c03ed39167d,manifest.json
Mercy Medical Center Mt. Shasta,051319,530-926-6111,"914 Pine St, Mt Shasta, CA 96067, Mt Shasta, CA, 96067",CA,https://www.dignityhealth.org/north-state/locations/mercy-mtshasta,941196203_mercy-medical-center-mt-shasta_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_mercy-medical-center-mt-shasta_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/north-state/locations/mercy-mtshasta/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,67cc55e7b87950820583263e0cd758dc6f5383ecfefdc2f0f96d0006a0191868,mrfs.csv
Mercy Medical Center Redding,050280,(844) 735-8465,"2175 Roseline Ave, Redding, CA 96001, Redding, CA, 96001",CA,https://locations.dignityhealth.org/mercy-medical-center-redding,941196203_mercy-medical-center-redding_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_mercy-medical-center-redding_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/north-state/locations/mercy-redding/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,b17225cbf09c4786aa09ca52318dc38280f54165f780fe097e031f7c79b47411,mrfs.csv
Dominican Hospital,050242,(877) 514-2849,"1555 Soquel Dr, Santa Cruz, CA 95065, Santa Cruz, CA, 95065",CA,https://www.dignityhealth.org/bayarea/locations/dominican,941196203_dominican-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_dominican-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/bayarea/locations/dominican/patients-and-visitors/for-patients/billing-and-payment/hospital-pricing-transparency,96c616d566043cf5ff30210aadd32db69264f11cda173e30677d73ca221b2381,mrfs.csv
St. Elizabeth Community Hospital,050042,(844) 847-9692,"2550 Sister Mary Columba Dr, Red Bluff, CA 96080, Red Bluff, CA, 96080",CA,https://www.dignityhealth.org/north-state/locations/stelizabethhospital,941196203_st-elizabeth-community-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_st-elizabeth-community-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/north-state/locations/stelizabethhospital/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,d126207d03fe4b248e5c51f61197664f61ca13689f790697b86ddeb2b60d34e7,mrfs.csv
St. John's Hospital Camarillo,050616,(855) 763-9210,"2309 Antonio Ave, Camarillo, CA 93010, Camarillo, CA, 93010",CA,https://www.dignityhealth.org/central-coast/locations/pleasantvalley,941196203_st-johns-hospital-camarillo_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_st-johns-hospital-camarillo_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-coast/locations/pleasantvalley/patients-and-visitors/for-patients/billing-and-payment/hospital-pricing-transparency,ec2eb195b0fe3877f5b07d386abf38fb018bac96bddb9a9b031f9b203bca2837,mrfs.csv
Sequoia Hospital,050197,(888) 698-9698,"170 Alameda de las Pulgas, Redwood City, CA 94062, Redwood City, CA, 94062",CA,https://locations.dignityhealth.org/sequoia-hospital,815009488_sequoia-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/815009488_sequoia-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/bayarea/locations/sequoia/patients-and-visitors/for-patients/billing-and-payment/hospital-pricing-transparency,37b5a4459620ab06156a59974b89baa84a246ed9c74ac350ce0cd29d8b49e829,mrfs.csv
Sierra Nevada Memorial Hospital,050150,(530) 274-6000,"155 Glasson Way, Grass Valley, CA 95945, Grass Valley, CA, 95945",CA,https://locations.dignityhealth.org/sierra-nevada-memorial-hospital,941439787_sierra-nevada-memorial-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941439787_sierra-nevada-memorial-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/sacramento/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,6cba517b92e12c56eadf1a6fda06e91d2cd22c0948566f3f67db784ac2a179ee,"mrfs.csv,manifest.json"
St. John's Regional Medical Center,050082,(805) 988-2500,"1600 N Rose Ave, Oxnard, CA 93030, Oxnard, CA, 93030",CA,https://www.dignityhealth.org/central-coast/locations/stjohnsregional,941196203_st-johns-regional-medical-center_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_st-johns-regional-medical-center_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-coast/locations/stjohnsregional/patients-and-visitors/for-patients/billing-and-payment/hospital-pricing-transparency,eee41e6c3a797c1a27077a9d83b9cb008328cda5ec4bc3c67f73bb77d5bd2bdc,mrfs.csv
Marian Regional Medical Center - Arroyo Grande Campus,,(805) 489-4261,"345 S Halcyon Rd., Arroyo Grande, CA 93420, Arroyo Grande, CA, 93420",CA,https://locations.dignityhealth.org/dignity-health-arroyo-grande-community-hospital,941196203_marian-regional-medical-center-arroyo-grande-campus_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_marian-regional-medical-center-arroyo-grande-campus_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-coast/locations/arroyo-grande/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,f085ad27d798af6dd54a9b6f23fdcff0603184563f323b4a522362bc8c024202,mrfs.csv
Marian Regional Medical Center,050107,(855) 533-9359,"1400 E Church St, Santa Maria, CA 93454, Santa Maria, CA, 93454",CA,https://locations.dignityhealth.org/dignity-health-marian-regional-medical-center,941196203_marian-regional-medical-center_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_marian-regional-medical-center_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-coast/locations/marianregional/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,6f5c378c9f95526239bc23b833945dd9ab0143d517c690886e7c1e363806edee,mrfs.csv
French Hospital Medical Center,050232,(805) 543-5353,"1911 Johnson Ave, San Luis Obispo, CA 93401, San Luis Obispo, CA, 93401",CA,https://locations.dignityhealth.org/dignity-health-french-hospital-medical-center,815009488_french-hospital-medical-center_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/815009488_french-hospital-medical-center_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-coast/locations/frenchhospital/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,ee91ef17ddc56b0bd8b25e9e2f23b7b4d316315aebbf04a118b3bc911983da33,mrfs.csv
Northridge Hospital Medical Center,050116,(818) 885-8500,"18300 Roscoe Blvd, Northridge, CA 91328, Northridge, CA, 91328",CA,https://www.dignityhealth.org/socal/locations/northridgehospital,815009488_northridge-hospital-medical-center_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/815009488_northridge-hospital-medical-center_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/socal/locations/northridgehospital/patients-and-visitors/for-patients/billing-and-payment/hospital-pricing-transparency,ba9119eb44e6dc9ada8067594a065c96dab886686994d82054c9994840ef3c50,mrfs.csv
UCLA West Valley Medical Center,,,"7300 Medical Center Drive, West Hills, CA 91307, West Hills, CA, 91307",CA,,95-6006143_UCLA-West-Valley-Medical-Center_standardcharges.csv,https://www.uclahealth.org/sites/default/files/cms-hpt/95-6006143_UCLA-West-Valley-Medical-Center_standardcharges.csv,https://www.uclahealth.org/patient-resources/billing-insurance/price-transparency/machine-readable-files,3f90af61cc26ebd2928ee2510d125ba42272c7ac37ca8e22133cfc11f55235a0,"manifest.json,downloaded"
Community Hospital of San Bernardino,050089,(909) 887-6333,"1805 Medical Center Dr, San Bernardino, CA 92411, San Bernardino, CA, 92411",CA,https://www.dignityhealth.org/socal/locations/san-bernardino,951643373_community-hospital-of-san-bernardino_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/951643373_community-hospital-of-san-bernardino_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/socal/locations/san-bernardino/patients-and-visitors/for-patients/billing-payment-financial-services/hospital-pricing-transparency,14da5cfd16049d918253c1a0be7fa1d3883c47d3c10d20365f13f81bc2d66035,"mrfs.csv,manifest.json"
Mercy Hospital,,(661) 663-6000,"2215 Truxtun Ave., Bakersfield, CA 93301, Bakersfield, CA, 93301",CA,https://locations.dignityhealth.org/dignity-health-mercy-hospital-southwest,941196203_mercy-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_mercy-hospital_standardcharges.json?target=%22_blank%22,,b52b0b3a17d3dc9b37fbd1f6636032e7f417521557457016a3ee992b4a04f8c9,mrfs.csv
Mercy Hospital,,(661) 663-6000,"400 Old River Rd, Bakersfield, CA 93311, Bakersfield, CA, 93311",CA,https://locations.dignityhealth.org/dignity-health-mercy-hospital-southwest,941196203_mercy-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_mercy-hospital_standardcharges.json?target=%22_blank%22,,b52b0b3a17d3dc9b37fbd1f6636032e7f417521557457016a3ee992b4a04f8c9,mrfs.csv
Woodland Memorial Hospital,050127,(888) 319-8315,"1325 Cottonwood St, Woodland, CA 95695, Woodland, CA, 95695",CA,https://www.dignityhealth.org/sacramento/locations/woodland-memorial-hospital,815009488_woodland-memorial-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/815009488_woodland-memorial-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/sacramento/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,a5718bf8242e7002cce2cc9c6f1a3c73d9be2a04650d87de7941ca195597b3b0,mrfs.csv
Mercy Hospital of Folsom,050414,(530) 336-5511,"1650 Creekside Dr, Folsom, CA 95630, Folsom, CA, 95630",CA,https://locations.dignityhealth.org/mercy-hospital-of-folsom,941196203_mercy-hospital-of-folsom_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_mercy-hospital-of-folsom_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/sacramento/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,002ef6c49eaad700a3447d6703b534d75434ff4ad57ded0bf8f6104dce63b90d,mrfs.csv
Mercy Medical Center Merced,050444,209-626-4373,"333 Mercy Ave., Merced, CA 95340, Merced, CA, 95340",CA,https://www.dignityhealth.org/central-california/locations/mercymedical-merced,941196203_mercy-medical-center-merced_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_mercy-medical-center-merced_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-california/locations/mercymedical-merced/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,94d83f2116189a310dfe140a9c65d46f30bd259329425ac1e0715987b2a5885c,mrfs.csv
Methodist Hospital of Sacramento,050590,(844) 230-1873,"7500 Hospital Dr., Sacramento, CA 95823, Sacramento, CA, 95823",CA,https://www.dignityhealth.org/sacramento/locations/methodist-hospital-of-sacramento,815009488_methodist-hospital-of-sacramento_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/815009488_methodist-hospital-of-sacramento_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/sacramento/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,9f6d1667a7a74377f115b64b65e0f0d853acd22d89094115a1d12d6e9fb0ad70,mrfs.csv
Mercy General Hospital,050017,(855) 668-7314,"4001 J St., Sacramento, CA 95819, Sacramento, CA, 95819",CA,https://www.dignityhealth.org/sacramento/locations/mercy-general-hospital,941196203_mercy-general-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_mercy-general-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/sacramento/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,67828b6b51a62c6bf1cccb8f3bdfeb4b1316211d9ee3b1ef738744a7fa5f179d,mrfs.csv
St. Bernardine Medical Center,050129,(909) 883-8711,"2101 N Waterman Ave, San Bernardino, CA 92404, San Bernardino, CA, 92404",CA,https://www.dignityhealth.org/socal/locations/stbernardinemedical,941196203_st-bernardine-medical-center_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_st-bernardine-medical-center_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/socal/locations/stbernardinemedical/patients-and-visitors/for-patients/billing-and-payment/hospital-pricing-transparency,8f7ded75fd500bf7295b94a5cec44ae878602c8fd2afc639621c0ed3fb22b4bb,mrfs.csv
Bakersfield Memorial Hospital,050036,(661) 846-2032,"420 34th St., Bakersfield, CA 93301, Bakersfield, CA, 93301",CA,https://locations.dignityhealth.org/dignity-health-memorial-hospital,951802779_bakersfield-memorial-hospital_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/951802779_bakersfield-memorial-hospital_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/central-california/locations/memorial-hospital/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,5788e6acf31da7f193391e1c6782d0d70f274aa1822a4624776a7dae64215eaa,"mrfs.csv,manifest.json"
Glendale Memorial Hospital and Health Center,050058,(818) 502-1900,"1420 S Central Ave, Glendale, CA 91204, Glendale, CA, 91204",CA,,815009488_glendale-memorial-hospital-and-health-center_standardcharges.json,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/815009488_glendale-memorial-hospital-and-health-center_standardcharges.json,,6b55861cb5ad9b86cb5aa5a50c3b61871bf0424ca47f682818b9b12aac1facc4,discovered:cms-hpt.txt
St. Mary Medical Center - Long Beach,050191,(562) 491-9000,"1050 Linden Ave, Long Beach, CA 90813, Long Beach, CA, 90813",CA,https://locations.dignityhealth.org/dignity-health-st-mary-medical-center,941196203_st-mary-medical-center-long-beach_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/southern-california/json/941196203_st-mary-medical-center-long-beach_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/socal/locations/stmarymedical/patients-and-visitors/for-patients/billing-payment-financial-services/hospital-pricing-transparency,8637c671e44743dc362c859438673c032fc0e08efb45e8b52522ab50431c986d,mrfs.csv
Mercy San Juan Medical Center,050516,(916) 537-5000,"6501 Coyle Avenue, Carmichael, CA 95608, Carmichael, CA, 95608",CA,https://locations.dignityhealth.org/mercy-san-juan-medical-center,941196203_mercy-san-juan-medical-center_standardcharges.csv,https://www.dignityhealth.org/content/dam/dignity-health/documents/mrf-json/northern-california/json/941196203_mercy-san-juan-medical-center_standardcharges.json?target=%22_blank%22,https://www.dignityhealth.org/sacramento/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,09f16a4971c9228d5f0e3a9df9907855d36da2ed70cc9c2bb1898572a8f89d09,mrfs.csv
MemorialCare Saddleback Medical Center,050603,(949) 837-4500,"24451 Health Center Drive, Laguna Hills, CA 92653, Laguna Hills, CA, 92653",CA,https://www.memorialcare.org/locations/saddleback-medical-center,952585792_memorialcare-saddleback-medical-center_standardcharges.csv,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/952585792_memorialcare-saddleback-medical-center_standardcharges.json,https://www.memorialcare.org/patients-visitors/patient-financial-tools-and-resources,c62c52d3dfa63160d05271ced68b6e01d578d1b67ac462c09a155b0d53d97ccf,mrfs.csv
Long Beach Memorial Medical Center,050485,(562) 933-2000,"2801 Atlantic Ave, Long Beach, CA 90806, Long Beach, CA, 90806",CA,https://www.memorialcare.org/locations/long-beach-medical-center,953527031-1477596583_long-beach-memorial-medical-center_standardcharges.csv,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/953527031-1477596583_long-beach-memorial-medical-center_standardcharges.json,https://www.memorialcare.org/patients-visitors/patient-financial-tools-and-resources,e25855c8c458324a7b9ab5da7dd282bb10f081a065c46276680f1e71ef17c266,mrfs.csv
Long Beach Memorial Medical Center,050485,(562) 933-2000,"2801 Atlantic Ave, Long Beach, CA 90806, Long Beach, CA, 90806",CA,https://www.memorialcare.org/locations/long-beach-medical-center,953527031-1477596583_long-beach-memorial-medical-center_standardcharges.csv,https://www.memorialcare.org/sites/default/files/_images/content/Patient-Financial-Services/953527031-1477596583_long-beach-memorial-medical-center_standardcharges.json,https://www.memorialcare.org/patients-visitors/patient-financial-tools-and-resources,e25855c8c458324a7b9ab5da7dd282bb10f081a065c46276680f1e71ef17c266,mrfs.csv
"VSC HBO, LLC",053308,(714) 289-2400,"393 S. Tustin Street, Orange, CA 92866, Orange, CA, 92866",CA,https://healthbridgekids.com/locations/orange-county-ca-region-pediatric-hospital/,"852382265_vsc-hbo,-llc_standardcharges_04-21-26_10-45_id_136217.csv",https://healthbridgekids.pt.panaceainc.com/MRFDownload/healthbridgekids/healthbridgekids,https://healthbridgekids.com/locations/orange-county-ca-region-pediatric-hospital,f530411828d630cb10c07e35faffd49ba2e01ac90c6aea2b2da06ae61cb818cf,mrfs.csv
El Camino Hospital,,,"2500 Grant Road, Mountain View, CA 94040, Mountain View, CA, 94040",CA,,943167314_el-camino-hospital_standardcharges.json,https://www.elcaminohealth.org/sites/default/files/2025-10/943167314_el-camino-hospital_standardcharges.json,https://www.elcaminohealth.org/patients-visitors-guide/before-you-arrive/pricing-estimates/price-transparency,27fe135905fc8e0a34aaeb4cdff985ff28c9cc5df9c71a5a00c61450c70a067c,manifest.json
Palomar Medical Center Poway,050636,858-613-4000,"15615 Pomerado Road, Poway, CA 92064, Poway, CA, 92064",CA,https://www.palomarhealth.org/locations/palomar-medical-center-poway/,956003843_palomar-medical-center-poway_standardcharges.csv,https://hospitalpricedisclosure.com/Download.aspx?pxi=TeRmqVv6zqH12Bs0PUR7KA*-*&f=iFd*_*cEPwhQHJy3lVvHy9uQ*-*,https://HospitalPriceDisclosure.com/Default.aspx?ci=tWKNrFY5HZER1VRkXeC4JQ*-*,2c31aaa302a24b0c67b416971b20e7e29c9771125fe90be231b5e647249fb3ba,mrfs.csv
Palomar Medical Center Escondido,,442.281.5000,"2185 Citracado Parkway, Escondido, CA 92029, Escondido, CA, 92029",CA,https://www.palomarhealth.org/facilities/palomar-medical-center/,956003843_palomar-medical-center-escondido_standardcharges.csv,https://hospitalpricedisclosure.com/Download.aspx?pxi=6zygLFNJwULWEO0nVbhl5Q*-*&f=iFd*_*cEPwhQHJy3lVvHy9uQ*-*,https://HospitalPriceDisclosure.com/Default.aspx?ci=tWKNrFY5HZER1VRkXeC4JQ*-*,2e720a63715796e73ad3531715f360d977a8cef8d1e81e1a2c029e65324b8249,mrfs.csv
Santa Monica UCLA Medical Center and Orthopaedic Hospital,,,"1250 16th Street, Santa Monica, CA 90404, Santa Monica, CA, 90404",CA,,954541687_santa-monica-ucla-medical-center-and-orthopaedic-hospital_standardcharges.json,https://www.uclahealth.org/sites/default/files/cms-hpt/954541687_santa-monica-ucla-medical-center-and-orthopaedic-hospital_standardcharges.json,https://www.uclahealth.org/patient-resources/billing-insurance/price-transparency/machine-readable-files,5f99be55d8bd6e1d635c7d2953c62336f21e33fa22e21959c55daad527985b56,manifest.json
Ronald Reagan UCLA Medical Center,050262,(310) 825-9111,"757 Westwood Plaza, Los Angeles, CA 90095, Los Angeles, CA, 90095",CA,https://www.uclahealth.org/hospitals/reagan,956006143_ronald-reagan-ucla-medical-center_standardcharges.csv,https://www.uclahealth.org/sites/default/files/cms-hpt/956006143_ronald-reagan-ucla-medical-center_standardcharges.json?refresh=2026,https://www.uclahealth.org/patient-resources/billing-insurance/price-transparency/machine-readable-files,9e83e6fe74875041381a9e854430b9476ffa731d6fe78ed2da090c64f51500ba,mrfs.csv
Cedars-Sinai Medical Center,050625,(310) 423-3277,"8700 Beverly Blvd, Los Angeles, CA 90048, Los Angeles, CA, 90048",CA,https://www.cedars-sinai.org/locations/cedars-sinai-main-campus-89.html,951644600_CEDARS-SINAI-MEDICAL-CENTER_standardcharges.csv,https://www.cedars-sinai.org/content/dam/cedars-sinai/billing-insurance/documents/951644600_CEDARS-SINAI-MEDICAL-CENTER_standardcharges.json,https://www.cedars-sinai.org/price-transparency.html,c27a03550b809434481ff1e03a0dbdcc74c8410b0146cafc5301d24ebe87181d,"mrfs.csv,manifest.json"
Stanford Health Care Tri-Valley,,925-447-7000,"5555 West Las Positas Boulevard, Pleasanton, CA 94588, Pleasanton, CA, 94588",CA,https://stanfordhealthcare.org/tri-valley/patients-and-visitors/locations.html,941429628_stanford-health-care---tri-valley_standardcharges.csv,https://stanfordhealthcare.org/content/dam/valleycare/patients-visitors/941429628_stanford-health-care---tri-valley_standardcharges.json,https://stanfordhealthcare.org/tri-valley/patients-and-visitors/billing/price-transparency.html,943ea067763abb1debe1c3dc7289d77abf844caebef0b1e5708daf209eaef4c4,"mrfs.csv,manifest.json"
City of Hope National Medical Center,,(626) 256-4673,"1500 Duarte Road, Duarte, CA 91010, Duarte, CA, 91010",CA,https://www.cityofhope.org/locations/duarte-main-campus,951683875_city-of-hope-national-medical-center-_standardcharges.csv,https://www.cityofhope.org/951683875_city-of-hope-national-medical-center-_standardcharges.json,https://www.cityofhope.org/patients/our-value-and-pricing/pricing-information,a55fbbc3373564684a416184d9430b50a85f65d9d7739adfecaa1b86c3284168,mrfs.csv
Kindred Hospital Santa Ana,,714-564-7800,"1901 N. College Avenue, Santa Ana, CA 92706, Santa Ana, CA, 92706",CA,https://www.kindredhospitals.com/locations/california/santa-ana,954494847_kindred-hospital-santa-ana_standardcharges.csv,https://hospitalpricedisclosure.com/download.aspx?pi=3UoxdLnzQTf*_*pZVkzil4DQ*-*,https://hospitalpricedisclosure.com/default.aspx?pi=3UoxdLnzQTf*_*pZVkzil4DQ*-*,04122b56724579df01b39e81f89031fbc5ef9f6b679eb0d734e7c246d028f70b,mrfs.csv
Kindred Hospital San Gabriel Valley,,626-339-5451,"845 North Lark Ellen, West Covina, CA 91791, West Covina, CA, 91791",CA,https://www.kindredhospitals.com/locations/california/san-gabriel-valley,954494847_kindred-hospital-san-gabriel-valley_standardcharges.csv,https://hospitalpricedisclosure.com/download.aspx?pi=guOglDuKLHQAEwEH1HDoCA*-*,https://hospitalpricedisclosure.com/default.aspx?pi=guOglDuKLHQAEwEH1HDoCA*-*,3ae43b1fa5201342dead8e5cf9ea7597b0bc6f04219feb77113dcfda4734d81a,mrfs.csv
Kindred Hospital La Mirada,052038,562-944-1900,"14900 E Imperial Hwy, La Mirada, CA 90638, La Mirada, CA, 90638",CA,https://www.vistahospitals.com/vista-la-mirada-ca,954494847_kindred-hospital-la-mirada_standardcharges.csv,https://hospitalpricedisclosure.com/download.aspx?pi=2fxgBZOAr6rLO5JigCHRrw*-*,https://hospitalpricedisclosure.com/default.aspx?pi=2fxgBZOAr6rLO5JigCHRrw*-*,fd321a86681513880529918dfc88736aab3307e8c180246beff3ddc96efc0533,mrfs.csv
El Camino Hospital,050308,650-940-7000,"815 Pollard Road, Los Gatos, CA 95032, Los Gatos, CA, 95032",CA,https://www.elcaminohealth.org/,943167314_el-camino-hospital_standardcharges.csv,https://www.elcaminohealth.org/sites/default/files/2026-04/943167314_el-camino-hospital_standardcharges.json,https://www.elcaminohealth.org/patients-visitors/guide/before-you-arrive/pricing-estimates/price-transparency,d90dccbb76c6e411d5b3ad3873ba43e9c589342ce2932531074587fff3753d9c,mrfs.csv
El Camino Hospital,050308,650-940-7000,"2500 Grant Road, Mountain View, CA 94040, Mountain View, CA, 94040",CA,https://www.elcaminohealth.org/,943167314_el-camino-hospital_standardcharges.csv,https://www.elcaminohealth.org/sites/default/files/2026-04/943167314_el-camino-hospital_standardcharges.json,https://www.elcaminohealth.org/patients-visitors/guide/before-you-arrive/pricing-estimates/price-transparency,d90dccbb76c6e411d5b3ad3873ba43e9c589342ce2932531074587fff3753d9c,mrfs.csv
El Camino Hospital,050308,650-940-7000,"355 Dardanelli Lane, Los Gatos, CA 95032, Los Gatos, CA, 95032",CA,https://www.elcaminohealth.org/,943167314_el-camino-hospital_standardcharges.csv,https://www.elcaminohealth.org/sites/default/files/2026-04/943167314_el-camino-hospital_standardcharges.json,https://www.elcaminohealth.org/patients-visitors/guide/before-you-arrive/pricing-estimates/price-transparency,d90dccbb76c6e411d5b3ad3873ba43e9c589342ce2932531074587fff3753d9c,mrfs.csv
El Camino Hospital,050308,650-940-7000,"2590 Grant Road, Mountain View, CA 94040, Mountain View, CA, 94040",CA,https://www.elcaminohealth.org/,943167314_el-camino-hospital_standardcharges.csv,https://www.elcaminohealth.org/sites/default/files/2026-04/943167314_el-camino-hospital_standardcharges.json,https://www.elcaminohealth.org/patients-visitors/guide/before-you-arrive/pricing-estimates/price-transparency,d90dccbb76c6e411d5b3ad3873ba43e9c589342ce2932531074587fff3753d9c,mrfs.csv
